outcome,treatment,female,black,hispanic,pretest,dadmiss,dadvoc,dadsome,dadcoll,mommiss,momvoc,momsome,momcoll,fincome,fincmiss,ownhome,perwhite,urban,cue80,stypc80,stwmfg80,dist2yr,dist4yr,dadpostgradhs,mompostgradhs
13,1,0,0,1,62.66,0,0,0,0,0,0,1,0,14000,0,1,18,0,6.6,12572,8.89,6,10,0,1
14,1,0,0,1,52.47,0,0,0,0,0,0,0,0,31500,0,1,18,0,6.6,12572,8.89,6,10,0,0
12,1,0,0,1,53.24,0,0,0,0,0,0,0,0,14000,0,1,18,0,6.6,12572,8.89,6,10,0,0
12,1,1,0,0,41.58,0,0,0,0,0,0,0,0,14000,0,0,54,1,7.2,12572,8.89,18,15,0,0
14,1,1,0,0,41.31,0,0,0,0,0,0,0,0,0,1,1,54,1,7.2,12572,8.89,18,15,0,0
12,1,0,0,1,40.22,0,0,0,0,1,0,0,0,3500,0,1,54,1,7.2,12572,8.89,18,15,0,0
15,1,0,0,1,37.77,0,0,1,0,0,1,0,0,22500,0,0,54,1,7.2,12572,8.89,18,15,1,1
14,1,1,0,1,37.63,0,0,0,1,0,0,0,0,31500,0,1,54,1,7.2,12572,8.89,18,15,1,0
12,1,0,0,0,54.06,0,0,1,0,0,1,0,0,22500,0,1,21,1,4.3,12572,8.89,6,10,1,1
14,1,0,0,1,50.73,0,0,0,0,0,0,0,0,9500,0,0,22,1,6.8,12572,8.89,0,7,0,0
12,1,1,0,1,50.26,1,0,0,0,0,0,0,0,9500,0,1,22,1,6.8,12572,8.89,0,7,0,0
14,1,0,0,0,55.9,0,0,0,0,0,0,0,0,14000,0,1,37,1,4.3,12572,8.89,5,10,0,0
13,1,1,0,0,54.97,0,0,0,0,0,0,1,0,22500,0,1,37,1,4.3,12572,8.89,5,10,0,1
12,1,1,0,0,59.56,0,0,1,0,0,0,1,0,18000,0,0,37,1,4.3,12572,8.89,5,10,1,1
16,1,0,0,0,61.01,0,0,1,0,0,0,0,0,18000,0,1,37,1,4.3,12572,8.89,5,10,1,0
12,1,1,0,0,46,0,0,0,1,0,0,0,1,22500,0,1,37,1,4.3,12572,8.89,5,10,1,1
12,1,1,0,0,46.77,0,0,0,1,0,0,0,1,22500,0,1,37,1,4.3,12572,8.89,5,10,1,1
12,1,1,0,0,49.93,0,0,0,0,0,0,0,0,14000,0,1,37,1,4.3,12572,8.89,5,10,0,0
14,1,0,1,0,46.2,0,0,1,0,0,1,0,0,31500,0,1,37,1,4.3,12572,8.89,5,10,1,1
13,1,1,0,0,41.81,1,0,0,0,0,0,0,0,22500,0,1,37,1,4.3,12572,8.89,5,10,0,0
12,1,0,0,0,42.37,1,0,0,0,1,0,0,0,14000,0,1,50,0,6.6,12572,8.89,5,5,0,0
14,1,1,0,1,55.49,0,0,0,0,0,1,0,0,14000,0,0,50,0,6.6,12572,8.89,5,5,0,1
12,1,0,0,1,39.82,0,1,0,0,0,0,0,0,14000,0,1,50,0,6.6,12572,8.89,5,5,1,0
12,1,0,0,0,56.02,0,0,0,1,0,1,0,0,9500,0,1,50,0,6.6,12572,8.89,5,5,1,1
12,1,0,0,0,48.59,1,0,0,0,1,0,0,0,14000,0,1,50,0,6.6,12572,8.89,5,5,0,0
12,1,1,0,0,48.65,0,0,0,1,0,0,0,0,18000,0,1,70,0,6.6,12572,8.89,6,10,1,0
17,1,1,0,0,63.26,0,0,0,1,0,0,0,1,0,1,1,70,0,6.6,12572,8.89,6,10,1,1
14,1,0,0,0,47.61,0,0,0,1,0,0,1,0,22500,0,1,70,0,6.6,12572,8.89,6,10,1,1
13,1,0,0,1,44.69,0,1,0,0,0,0,1,0,22500,0,1,70,0,6.6,12572,8.89,6,10,1,1
12,1,1,0,0,53.76,1,0,0,0,0,0,0,0,0,1,1,70,0,6.6,12572,8.89,6,10,0,0
14,1,0,0,1,43.85,0,0,0,1,0,0,0,1,22500,0,0,70,0,6.6,12572,8.89,6,10,1,1
13,1,1,0,1,49.35,0,0,0,0,0,0,0,0,14000,0,1,37,0,6.6,12572,8.89,8,10,0,0
12,1,0,0,0,32.74,0,0,0,0,0,0,0,1,22500,0,1,37,0,6.6,12572,8.89,8,10,0,1
12,1,0,0,1,56.68,1,0,0,0,0,0,0,0,3500,0,0,37,0,6.6,12572,8.89,8,10,0,0
12,1,1,0,1,51.11,0,0,0,0,0,0,0,0,18000,0,1,34,0,6.7,12572,8.89,0,46,0,0
12,1,1,0,1,49.12,0,0,0,0,0,0,0,0,18000,0,1,34,0,6.7,12572,8.89,0,46,0,0
13,1,0,1,0,38.4,0,0,0,1,0,0,0,0,31500,0,0,42,0,6.6,12572,8.89,5,10,1,0
13,1,1,0,1,36.45,0,0,0,0,0,0,0,0,18000,0,1,42,0,6.6,12572,8.89,5,10,0,0
16,1,1,0,0,62.56,0,0,0,0,0,0,0,0,14000,0,0,65,0,9,12572,8.89,17,22,0,0
12,1,1,0,1,57.39,0,0,0,0,0,0,0,0,9500,0,1,65,0,9,12572,8.89,17,22,0,0
12,1,0,0,1,41.34,0,0,0,0,0,0,0,0,18000,0,1,44,0,6.7,12572,8.89,5,50,0,0
13,1,1,0,1,36.81,0,0,0,0,1,0,0,0,9500,0,0,44,0,6.7,12572,8.89,5,50,0,0
17,1,0,0,1,38.07,0,0,0,0,0,0,0,0,0,1,1,44,0,6.7,12572,8.89,5,50,0,0
12,1,0,1,0,37.95,0,0,0,1,0,0,1,0,14000,0,1,44,0,6.7,12572,8.89,5,50,1,1
12,1,0,0,0,47.79,0,0,0,0,0,0,0,0,18000,0,1,44,0,6.7,12572,8.89,5,50,0,0
17,1,1,0,1,39.89,0,0,0,0,0,0,0,0,18000,0,1,15,0,6.6,12572,8.89,10,10,0,0
12,1,1,1,0,41.01,1,0,0,0,0,0,0,0,18000,0,1,15,0,6.6,12572,8.89,10,10,0,0
12,1,1,0,1,38.35,0,0,0,0,0,0,0,0,0,1,1,15,0,6.6,12572,8.89,10,10,0,0
16,1,0,0,1,47.15,0,0,0,0,0,0,0,0,14000,0,1,42,0,6.8,12572,8.89,5,15,0,0
13,1,1,0,1,45.7,0,0,0,0,0,0,0,0,0,1,0,42,0,6.8,12572,8.89,5,15,0,0
13,1,0,0,1,40.56,0,0,0,0,0,0,0,0,9500,0,0,22,0,6.6,12572,8.89,7,5,0,0
13,1,1,0,1,52.47,1,0,0,0,0,0,0,0,0,1,0,22,0,6.6,12572,8.89,7,5,0,0
13,1,1,0,1,44.44,0,0,0,0,1,0,0,0,3500,0,0,22,0,6.6,12572,8.89,7,5,0,0
12,1,1,0,1,38.77,1,0,0,0,0,0,0,0,3500,0,1,22,0,6.6,12572,8.89,7,5,0,0
12,1,1,0,1,38.95,0,0,0,0,0,0,0,0,31500,0,1,22,0,9.8,12572,8.89,16,43,0,0
17,1,0,0,1,49.45,0,0,0,0,0,0,0,0,14000,0,1,22,0,9.8,12572,8.89,16,43,0,0
17,1,0,0,1,58.68,0,0,0,0,0,0,0,0,9500,0,1,22,0,9.8,12572,8.89,16,43,0,0
16,1,0,0,0,38.85,0,0,0,0,0,0,0,0,9500,0,1,22,0,9.8,12572,8.89,16,43,0,0
12,1,1,0,1,40.98,0,0,0,0,0,0,0,0,14000,0,0,22,0,9.8,12572,8.89,16,43,0,0
14,1,0,0,1,37.15,0,0,0,0,1,0,0,0,3500,0,0,45,0,9,12572,8.89,1,25,0,0
13,1,1,0,1,43.39,0,0,0,0,0,0,0,0,18000,0,1,45,0,9,12572,8.89,1,25,0,0
16,1,1,0,0,51.48,0,0,0,0,0,0,1,0,22500,0,1,45,0,9,12572,8.89,1,25,0,1
15,1,1,0,1,61.16,0,0,0,0,0,0,0,0,14000,0,1,45,0,9,12572,8.89,1,25,0,0
13,1,0,0,0,64.67,0,0,0,0,0,0,1,0,9500,0,1,44,0,7.2,12572,8.89,4,10,0,1
14,1,1,0,0,58.29,0,0,1,0,0,1,0,0,9500,0,0,44,0,7.2,12572,8.89,4,10,1,1
12,1,1,0,0,53.99,0,0,1,0,0,0,0,0,31500,0,1,44,0,7.2,12572,8.89,4,10,1,0
13,1,1,0,1,38.44,1,0,0,0,0,0,0,0,14000,0,1,37,0,6.7,12572,8.89,15,50,0,0
14,1,1,0,1,52.76,0,0,0,0,0,0,0,0,18000,0,1,37,0,6.7,12572,8.89,15,50,0,0
14,1,0,0,1,60.32,0,0,0,1,0,0,0,0,18000,0,1,37,0,6.7,12572,8.89,15,50,1,0
14,1,1,0,1,39.92,0,0,0,0,0,0,0,0,9500,0,0,37,0,6.7,12572,8.89,15,50,0,0
14,1,1,0,1,42.46,0,0,0,0,0,0,0,0,3500,0,0,37,0,6.7,12572,8.89,15,50,0,0
15,1,1,0,1,60.04,0,0,1,0,0,0,0,0,9500,0,1,37,0,6.7,12572,8.89,15,50,1,0
13,1,1,0,1,40.81,0,0,1,0,0,0,0,0,18000,0,1,56,0,6.6,12572,8.89,1,1,1,0
13,1,1,0,0,41.04,1,0,0,0,0,0,0,0,14000,0,1,56,0,6.6,12572,8.89,1,1,0,0
12,1,1,0,1,38.33,0,1,0,0,0,0,0,0,9500,0,1,56,0,6.6,12572,8.89,1,1,1,0
15,1,1,0,0,42.57,1,0,0,0,0,0,0,0,14000,0,1,56,0,6.6,12572,8.89,1,1,0,0
12,1,0,0,0,38.89,0,0,0,0,0,0,0,0,62000,0,1,56,0,6.6,12572,8.89,1,1,0,0
15,1,1,0,0,55.48,0,0,0,1,0,0,1,0,31500,0,1,56,0,6.6,12572,8.89,1,1,1,1
12,1,1,0,1,44.6,0,0,1,0,0,0,0,0,22500,0,1,56,0,6.6,12572,8.89,1,1,1,0
16,1,0,0,0,48.33,0,0,1,0,0,0,0,1,62000,0,1,56,0,6.6,12572,8.89,1,1,1,1
13,1,0,0,1,37.16,0,0,0,0,0,0,0,0,22500,0,1,50,0,8.7,12572,8.89,20,21,0,0
12,1,1,0,1,41.71,1,0,0,0,0,0,0,0,9500,0,0,50,0,8.7,12572,8.89,20,21,0,0
12,1,1,0,0,55.73,0,0,0,1,0,0,0,0,18000,0,1,50,0,8.7,12572,8.89,20,21,1,0
12,1,0,0,1,33.74,0,0,0,0,0,0,0,0,14000,0,0,50,0,8.7,12572,8.89,20,21,0,0
13,1,1,0,0,44.49,0,0,1,0,0,1,0,0,0,1,1,50,0,8.7,12572,8.89,20,21,1,1
12,1,1,0,1,39.44,1,0,0,0,0,0,0,0,3500,0,1,50,0,8.7,12572,8.89,20,21,0,0
13,1,0,0,1,43.36,0,0,1,0,0,0,1,0,18000,0,0,50,0,8.7,12572,8.89,20,21,1,1
14,1,0,0,0,48.74,0,0,0,1,0,0,0,1,31500,0,1,50,0,8.7,12572,8.89,20,21,1,1
13,1,0,0,1,54.22,1,0,0,0,0,0,0,0,18000,0,1,21,0,7.7,12572,8.89,1,35,0,0
12,1,1,0,1,40.04,0,0,0,0,0,0,0,0,9500,0,1,21,0,7.7,12572,8.89,1,35,0,0
18,1,1,0,1,41.06,0,0,0,0,0,0,0,0,3500,0,1,21,0,7.7,12572,8.89,1,35,0,0
12,1,0,0,1,52.29,0,0,0,0,0,0,0,0,9500,0,1,30,0,10.5,11841,353.35,45,90,0,0
14,1,1,0,1,46.01,0,0,0,0,0,0,0,0,18000,0,1,47,0,8.2,12572,8.89,20,50,0,0
12,1,1,0,1,37.83,1,0,0,0,0,0,0,0,9500,0,0,23,0,22.3,12572,8.89,15,120,0,0
14,1,1,0,1,38.7,1,0,0,0,0,0,0,0,3500,0,1,23,0,22.3,12572,8.89,15,120,0,0
13,1,0,0,1,54.49,0,0,0,0,0,0,0,0,14000,0,1,23,0,22.3,12572,8.89,15,120,0,0
13,1,0,0,1,40.56,1,0,0,0,0,0,0,0,9500,0,0,23,0,22.3,12572,8.89,15,120,0,0
14,1,1,0,1,55.68,0,0,0,0,0,0,0,0,18000,0,1,23,0,22.3,12572,8.89,15,120,0,0
15,1,1,0,1,61.45,1,0,0,0,0,0,0,0,14000,0,1,23,0,22.3,12572,8.89,15,120,0,0
16,1,1,0,1,44.94,1,0,0,0,1,0,0,0,3500,0,1,49,0,8.2,12572,8.89,8,40,0,0
16,1,0,0,0,48.58,0,0,0,0,0,0,0,1,22500,0,0,49,0,8.2,12572,8.89,8,40,0,1
14,1,1,0,1,54.81,0,0,0,0,0,0,0,0,3500,0,1,49,0,8.2,12572,8.89,8,40,0,0
13,1,0,0,1,39.35,0,0,0,0,0,1,0,0,18000,0,0,1,1,8.2,10549,7.54,2,5,0,1
16,1,1,0,1,30.61,1,0,0,0,0,0,0,0,3500,0,0,19,0,10.7,12625,689.38,15,15,0,0
15,1,0,0,1,54.06,1,0,0,0,0,0,0,0,3500,0,1,19,0,10.7,12625,689.38,15,15,0,0
14,1,1,0,1,51.61,0,0,0,1,0,0,0,0,18000,0,0,19,0,10.7,12625,689.38,15,15,1,0
14,1,1,0,1,55.74,0,0,0,0,0,0,0,0,0,1,1,52,0,8.2,10549,7.54,7,12,0,0
12,1,1,1,0,57.89,0,0,1,0,0,0,1,0,22500,0,1,52,0,8.2,10549,7.54,7,12,1,1
16,1,1,0,0,38.87,0,0,0,1,0,0,1,0,31500,0,1,52,0,8.2,10549,7.54,7,12,1,1
13,1,1,1,0,38.61,0,0,0,1,0,0,0,1,3500,0,1,52,0,8.2,10549,7.54,7,12,1,1
12,1,1,0,1,41.19,0,0,0,0,0,1,0,0,14000,0,1,12,1,8.2,10549,7.54,3,1,0,1
13,1,0,0,1,46.27,0,0,0,0,0,0,0,0,14000,0,1,12,1,8.2,10549,7.54,3,1,0,0
16,1,0,1,0,41.98,0,0,0,1,1,0,0,0,22500,0,1,12,1,8.2,10549,7.54,3,1,1,0
15,1,1,0,1,59.7,0,0,0,0,0,0,0,0,9500,0,1,12,1,8.2,10549,7.54,3,1,0,0
12,1,1,0,1,54.92,1,0,0,0,1,0,0,0,14000,0,1,12,1,8.2,10549,7.54,3,1,0,0
16,1,1,0,1,44.23,1,0,0,0,0,0,1,0,3500,0,1,23,1,8.2,10549,7.54,10,5,0,1
13,1,1,0,0,35.57,0,0,0,1,0,0,1,0,31500,0,1,23,1,8.2,10549,7.54,10,5,1,1
12,1,0,0,1,42.78,0,0,0,0,0,0,0,0,22500,0,1,23,1,8.2,10549,7.54,10,5,0,0
17,1,1,0,1,48.07,0,0,0,0,0,0,0,0,22500,0,1,23,1,8.2,10549,7.54,10,5,0,0
12,1,1,0,1,38.45,0,0,0,1,0,1,0,0,62000,0,1,23,1,8.2,10549,7.54,10,5,1,1
17,1,1,0,1,54.81,0,0,0,1,0,0,1,0,31500,0,1,23,1,8.2,10549,7.54,10,5,1,1
12,1,1,0,1,48.93,0,0,0,1,0,0,0,0,18000,0,1,23,1,8.2,10549,7.54,10,5,1,0
16,1,1,0,1,50,0,0,1,0,0,1,0,0,31500,0,1,23,1,8.2,10549,7.54,10,5,1,1
16,1,0,0,1,48.56,0,0,0,1,0,0,0,0,18000,0,1,23,1,8.2,10549,7.54,10,5,1,0
12,1,0,0,1,52.41,0,0,0,0,0,0,0,0,18000,0,1,23,1,8.2,10549,7.54,10,5,0,0
15,1,0,0,1,51.8,0,1,0,0,0,0,1,0,18000,0,1,28,1,8.2,10549,7.54,10,5,1,1
14,1,1,0,1,54.83,0,0,0,0,0,0,0,1,14000,0,0,49,1,8.2,10549,7.54,4,10,0,1
13,1,1,0,1,45.93,0,0,0,1,0,0,0,0,9500,0,0,49,1,8.2,10549,7.54,4,10,1,0
16,1,1,0,1,52.51,0,0,0,0,0,0,0,0,22500,0,1,49,1,8.2,10549,7.54,4,10,0,0
16,1,1,0,1,39.46,1,0,0,0,1,0,0,0,14000,0,1,49,1,8.2,10549,7.54,4,10,0,0
15,1,1,1,0,39.8,0,0,0,0,0,0,0,1,22500,0,1,49,1,8.2,10549,7.54,4,10,0,1
13,1,1,0,0,51.96,0,0,0,0,0,1,0,0,22500,0,0,23,0,8.2,10549,7.54,7,7,0,1
14,1,1,0,1,54.18,0,1,0,0,0,0,1,0,0,1,0,23,0,8.2,10549,7.54,7,7,1,1
13,1,0,0,1,44.82,1,0,0,0,1,0,0,0,9500,0,0,23,0,8.2,10549,7.54,7,7,0,0
16,1,0,0,1,49.49,0,1,0,0,0,1,0,0,0,1,1,23,0,8.2,10549,7.54,7,7,1,1
15,1,0,0,1,50.66,0,0,0,0,0,0,0,0,9500,0,0,23,0,8.2,10549,7.54,7,7,0,0
13,1,0,0,1,49.85,0,0,0,0,0,1,0,0,62000,0,1,23,0,8.2,10549,7.54,7,7,0,1
13,1,1,0,1,47.07,1,0,0,0,1,0,0,0,14000,0,0,14,1,8.2,10549,7.54,3,6,0,0
14,1,1,0,0,50.83,0,0,1,0,0,0,0,0,9500,0,0,14,1,8.2,10549,7.54,3,6,1,0
15,1,0,0,1,58.58,0,0,0,0,0,0,0,0,14000,0,0,14,1,8.2,10549,7.54,3,6,0,0
16,1,1,0,1,50.21,0,0,0,0,0,0,0,0,14000,0,0,14,1,8.2,10549,7.54,3,6,0,0
13,1,1,0,1,42.08,0,0,0,1,0,1,0,0,22500,0,0,14,1,8.2,10549,7.54,3,6,1,1
12,1,1,0,1,62.58,0,0,0,0,0,0,0,0,9500,0,0,14,1,8.2,10549,7.54,3,6,0,0
16,1,0,0,1,51.9,0,0,0,0,0,0,0,0,9500,0,1,14,1,8.2,10549,7.54,3,6,0,0
15,1,0,0,1,48.09,1,0,0,0,1,0,0,0,3500,0,1,14,1,8.2,10549,7.54,3,6,0,0
15,1,1,0,1,37.49,0,0,0,0,0,0,0,0,0,1,0,14,1,8.2,10549,7.54,3,6,0,0
16,1,0,0,1,40.79,0,0,0,0,0,0,0,0,9500,0,1,14,1,8.2,10549,7.54,3,6,0,0
15,1,1,0,1,37.94,1,0,0,0,1,0,0,0,22500,0,1,5,0,8.2,10549,7.54,2,13,0,0
14,1,1,1,0,55.89,0,0,0,0,0,0,0,0,9500,0,1,5,0,8.2,10549,7.54,2,13,0,0
12,1,0,0,1,42.85,0,0,0,0,0,0,0,0,14000,0,0,5,0,8.2,10549,7.54,2,13,0,0
15,1,1,0,1,40.54,1,0,0,0,1,0,0,0,0,1,0,1,1,8,11852,9.64,2,1,0,0
12,1,0,0,0,40.13,0,0,0,0,0,0,0,0,9500,0,1,73,1,9.5,11852,9.64,5,3,0,0
12,1,1,1,0,42.41,0,0,0,0,0,1,0,0,9500,0,1,40,1,7,11599,8.09,1,1,0,1
14,1,1,1,0,40.38,0,0,0,1,0,0,1,0,9500,0,0,40,1,7,11599,8.09,1,1,1,1
12,1,1,1,0,40.43,0,1,0,0,0,1,0,0,18000,0,1,40,1,7,11599,8.09,1,1,1,1
13,1,1,1,0,44.47,0,0,0,0,0,0,0,0,62000,0,1,40,1,7,11599,8.09,1,1,0,0
13,1,1,0,1,39.73,0,0,0,0,0,0,0,0,3500,0,0,8,1,9.2,11852,9.64,3,1,0,0
14,1,1,1,0,37.18,0,0,0,0,0,0,0,0,9500,0,1,38,1,8,11852,9.64,3,1,0,0
15,1,1,1,0,39.55,0,0,0,1,1,0,0,0,22500,0,1,38,1,8,11852,9.64,3,1,1,0
14,1,1,0,0,36.16,0,0,0,0,0,0,0,0,14000,0,1,38,1,8,11852,9.64,3,1,0,0
12,1,1,0,1,53.1,0,0,0,0,0,0,0,0,9500,0,0,0,1,8,11852,9.64,8,8,0,0
17,1,1,0,0,59.56,0,1,0,0,0,0,0,0,22500,0,1,95,0,8.9,12059,510.39,2,2,1,0
14,1,1,0,0,49.76,0,0,1,0,0,0,1,0,22500,0,1,95,0,8.9,12059,510.39,2,2,1,1
12,1,1,0,0,56.09,0,0,0,0,0,0,0,0,18000,0,1,95,0,8.9,12059,510.39,2,2,0,0
16,1,0,0,0,43.39,1,0,0,0,0,0,0,1,0,1,1,89,0,2.5,10815,7.18,10,10,0,1
15,1,1,0,0,60.03,0,0,0,0,0,0,0,0,62000,0,1,71,0,6.2,10840,9.96,7,8,0,0
12,1,1,1,0,41.52,0,0,0,0,0,0,0,0,9500,0,1,46,1,5.5,10815,7.18,4,1,0,0
12,1,0,0,0,59.1,0,1,0,0,0,0,0,0,14000,0,1,99,0,5.3,11852,9.64,10,5,1,0
17,1,0,0,0,50.4,0,0,1,0,0,0,1,0,22500,0,1,99,0,5.3,11852,9.64,10,5,1,1
15,1,1,0,0,60.63,0,0,0,0,0,0,0,0,18000,0,1,99,0,5.3,11852,9.64,10,5,0,0
12,1,0,0,0,59.73,1,0,0,0,0,0,0,0,3500,0,1,90,0,4.6,11189,736.72,10,15,0,0
12,1,1,0,0,61.76,0,0,0,0,0,0,1,0,18000,0,1,57,1,10.9,12572,8.89,4,3,0,1
13,1,1,1,0,48.29,1,0,0,0,0,0,1,0,31500,0,1,25,0,6.4,10041,9.76,5,2,0,1
13,1,0,1,0,53.97,1,0,0,0,0,0,0,0,9500,0,0,0,1,6.1,9776,9.9,0,3,0,0
12,1,1,1,0,49.04,0,0,0,0,0,0,0,0,3500,0,0,78,0,8.2,11411,9.29,3,9,0,0
12,1,1,1,0,42.05,1,0,0,0,0,0,0,0,18000,0,0,0,1,8,12059,510.39,10,2,0,0
12,1,1,1,0,42.9,1,0,0,0,1,0,0,0,22500,0,1,0,1,8,12059,510.39,10,2,0,0
14,1,1,1,0,35.87,0,0,0,0,0,0,0,0,9500,0,0,0,1,8,12059,510.39,10,2,0,0
14,1,1,1,0,31.56,0,0,0,0,0,0,0,0,14000,0,0,0,1,8,12059,510.39,10,2,0,0
13,1,1,0,0,49.2,1,0,0,0,0,1,0,0,18000,0,1,33,0,5.6,12625,689.38,7,4,0,1
13,1,0,0,0,63.01,0,0,0,0,0,1,0,0,14000,0,1,33,0,5.6,12625,689.38,7,4,0,1
12,1,1,0,1,45.4,1,0,0,0,1,0,0,0,14000,0,1,68,0,8.6,12572,8.89,13,19,0,0
12,1,0,0,0,67.55,0,0,0,0,0,0,0,0,18000,0,1,98,0,8.9,11427,616.63,10,2,0,0
12,1,1,1,0,32.14,0,0,0,0,0,0,0,1,9500,0,1,66,0,4.7,12572,8.89,1,5,0,1
12,1,1,0,0,60.76,0,0,0,0,0,0,0,0,18000,0,1,100,1,5.2,8977,7.33,25,5,0,0
14,1,1,0,0,58.6,0,0,0,0,0,0,0,0,18000,0,1,100,1,5.2,8977,7.33,25,5,0,0
12,1,1,0,0,44.36,0,0,0,0,1,0,0,0,3500,0,1,95,1,8.2,12572,8.89,5,8,0,0
12,1,0,0,0,49.33,0,1,0,0,0,1,0,0,31500,0,0,95,1,8.2,12572,8.89,5,8,1,1
12,1,1,0,0,54.43,1,0,0,0,1,0,0,0,14000,0,1,95,1,8.2,12572,8.89,5,8,0,0
15,1,1,0,0,62.75,0,0,0,1,0,0,0,1,0,1,0,94,0,4.4,11599,8.09,6,12,1,1
17,1,0,0,0,59.42,0,0,0,1,0,0,0,1,31500,0,1,94,0,4.4,11599,8.09,6,12,1,1
12,1,0,0,0,43.62,0,0,0,1,0,0,1,0,31500,0,1,83,1,6.6,12572,8.89,5,6,1,1
13,1,0,0,0,49.91,0,0,0,1,0,0,0,0,31500,0,1,83,1,6.6,12572,8.89,5,6,1,0
12,1,0,0,0,58.79,0,0,0,0,0,0,0,0,9500,0,1,95,0,12.6,10911,756.35,8,22,0,0
12,1,1,0,0,49.69,0,0,0,0,1,0,0,0,3500,0,1,95,0,12.6,10911,756.35,8,22,0,0
12,1,0,0,0,58.19,0,1,0,0,0,1,0,0,22500,0,1,95,0,12.6,10911,756.35,8,22,1,1
15,1,0,0,0,51.34,0,1,0,0,1,0,0,0,9500,0,1,95,0,12.6,10911,756.35,8,22,1,0
12,1,0,0,0,53.85,0,0,0,0,1,0,0,0,18000,0,1,95,0,12.6,10911,756.35,8,22,0,0
14,1,1,0,0,55.21,1,0,0,0,1,0,0,0,31500,0,1,97,0,7.7,10911,756.35,5,5,0,0
14,1,0,0,0,54.47,0,0,0,1,0,0,0,1,62000,0,1,80,1,8,11852,9.64,4,7,1,1
16,1,0,0,0,58.81,0,0,0,0,0,1,0,0,22500,0,1,80,1,8,11852,9.64,4,7,0,1
13,1,0,0,0,55.24,0,0,0,0,0,0,0,0,18000,0,1,87,0,5.6,11852,9.64,5,5,0,0
12,1,0,1,0,51.15,0,0,0,1,0,0,0,0,62000,0,1,100,0,7.1,10840,9.96,8,10,1,0
14,1,1,0,0,43.41,1,0,0,0,1,0,0,0,62000,0,1,93,0,7.2,13301,8.85,3,5,0,0
13,1,1,0,0,43.47,1,0,0,0,0,0,0,1,14000,0,1,93,0,7.2,13301,8.85,3,5,0,1
14,1,1,0,0,55.01,0,0,0,0,0,0,0,1,62000,0,1,92,1,14,11427,616.63,8,8,0,1
13,1,1,1,0,45.16,0,1,0,0,0,0,0,0,18000,0,1,92,1,14,11427,616.63,8,8,1,0
12,1,0,0,1,54.05,0,1,0,0,0,0,0,0,22500,0,1,92,1,14,11427,616.63,8,8,1,0
16,1,0,0,0,52.68,0,0,0,1,0,0,0,0,62000,0,1,92,1,14,11427,616.63,8,8,1,0
15,1,1,0,0,50.19,0,0,1,0,0,0,0,0,22500,0,1,92,1,14,11427,616.63,8,8,1,0
14,1,1,0,0,58.06,0,0,0,1,0,0,1,0,22500,0,1,69,0,8.2,12572,8.89,3,4,1,1
14,1,1,0,0,66.2,0,0,0,1,0,0,1,0,9500,0,1,69,0,8.2,12572,8.89,3,4,1,1
14,1,1,0,0,57.17,0,0,0,1,0,0,0,1,22500,0,1,69,0,8.2,12572,8.89,3,4,1,1
16,1,1,0,0,57.64,0,0,0,0,0,1,0,0,62000,0,0,69,0,8.2,12572,8.89,3,4,0,1
15,1,0,0,0,51.27,0,0,0,1,0,0,1,0,31500,0,1,69,0,8.2,12572,8.89,3,4,1,1
14,1,1,1,0,47.27,0,0,1,0,0,1,0,0,31500,0,1,69,0,8.2,12572,8.89,3,4,1,1
14,1,1,0,0,57.3,0,0,1,0,0,0,0,0,22500,0,1,69,0,8.2,12572,8.89,3,4,1,0
15,1,0,0,1,41.64,0,0,0,0,0,0,0,0,31500,0,1,69,0,8.2,12572,8.89,3,4,0,0
12,1,1,0,0,54.4,0,0,0,1,0,0,0,1,18000,0,1,93,0,5.3,11852,9.64,0,2,1,1
16,1,1,0,0,46.71,0,0,0,0,0,0,0,0,18000,0,1,93,0,5.3,11852,9.64,0,2,0,0
13,1,1,0,0,48.98,0,1,0,0,0,1,0,0,0,1,1,97,0,8,12059,510.39,2,4,1,1
16,1,1,0,0,61.18,0,0,0,0,0,0,0,0,18000,0,1,97,0,8,12059,510.39,2,4,0,0
14,1,1,0,0,55.79,0,1,0,0,0,0,0,0,22500,0,1,97,0,8,12059,510.39,2,4,1,0
14,1,0,0,0,57,0,0,0,0,0,0,0,0,18000,0,1,95,0,6.4,10041,9.76,1,3,0,0
12,1,0,0,0,46.19,1,0,0,0,0,0,0,0,0,1,0,95,0,6.4,10041,9.76,1,3,0,0
16,1,1,0,0,57.65,0,0,1,0,1,0,0,0,62000,0,1,95,0,6.4,10041,9.76,1,3,1,0
17,1,1,0,0,56.93,0,0,0,1,0,0,0,1,31500,0,1,95,0,6.4,10041,9.76,1,3,1,1
13,1,0,0,0,49.37,0,0,1,0,0,0,0,0,0,1,1,65,0,7.7,12572,8.89,2,4,1,0
15,1,0,0,0,49.84,0,0,0,0,0,0,0,0,14000,0,1,65,0,7.7,12572,8.89,2,4,0,0
12,1,0,0,1,55.07,1,0,0,0,1,0,0,0,9500,0,0,65,0,7.7,12572,8.89,2,4,0,0
14,1,0,0,1,62.17,1,0,0,0,1,0,0,0,14000,0,1,65,0,7.7,12572,8.89,2,4,0,0
14,1,0,0,0,44.06,0,0,0,0,0,0,0,0,22500,0,1,65,0,7.7,12572,8.89,2,4,0,0
